"dates","NASDAQ 100","S&P 500","Hang Seng Index","FTSE 100","Dow Jones Industrial Average","DAX Performance-Index","Russell 2000","CAC 40","Ibovespa","SSE Composite Index","Nikkei 225"
2003-03-05,990.22998,829.849976,9109.179688,3563.5,7775.600098,2498.02002,356.540009,2655.070068,10306,1517.178955,8472.620117
2003-03-06,983.960022,822.099976,8962.259766,3555.399902,7673.990234,2437.51001,353.839996,2634.530029,10615,1498.343018,8369.150391
2003-03-07,986.820007,828.890015,8907.099609,3491.600098,7740.029785,2431.659912,354.179993,2574.909912,10724,1493.093018,8144.120117
2003-03-10,964.289978,807.47998,8861.870117,3436.100098,7568.180176,2329.040039,348.01001,2513.610107,10309,1468.918945,8042.259766
2003-03-12,970.539978,804.190002,8874.990234,3287,7552.069824,2202.959961,345.940002,2403.040039,10577,1475.008057,7943.040039
2003-03-13,1029.790039,831.900024,8787.450195,3486.899902,7821.75,2354.310059,355.440002,2554.709961,10783,1464.649048,7868.560059
2003-03-14,1030.449951,833.27002,8956.169922,3601.800049,7859.709961,2403.189941,354.390015,2740.01001,10817,1466.043945,8002.689941
2003-03-17,1077.01001,862.789978,8804.160156,3722.300049,8141.919922,2487.120117,365.399994,2831.72998,10875,1469.274048,7871.640137
2003-03-18,1082.189941,866.450012,9041.509766,3747.300049,8194.230469,2584.610107,368,2794.889893,11151,1459.891968,7954.459961
2003-03-19,1074.969971,874.02002,9158.589844,3765.399902,8265.450195,2615.219971,368.51001,2837.679932,11006,1469.959961,8051.040039
2003-03-20,1080.23999,875.669983,9194.55957,3765.699951,8286.599609,2604.850098,370.48999,2794.830078,11159,1464.540039,8195.049805
2003-03-24,1047.099976,864.22998,9108.450195,3743.300049,8214.679688,2548.370117,367.25,2726.850098,11053,1477.765991,8435.070313
2003-03-25,1066.569946,874.73999,9062.150391,3762,8280.230469,2636.100098,371.790009,2795.790039,11232,1462.400024,8238.759766
2003-03-26,1066.300049,869.950012,9047.089844,3793.100098,8229.879883,2579.330078,368.179993,2787.560059,11206,1456.270996,8351.919922
2003-03-27,1061.930054,868.52002,8872.320313,3729.100098,8201.450195,2584.050049,369.5,2722.840088,11233,1499.347046,8368.669922
2003-03-28,1046.719971,863.5,8863.360352,3708.5,8145.77002,2520.840088,368.700012,2733,11396,1491.94104,8280.160156
2003-03-31,1018.659973,848.179993,8634.450195,3613.300049,7992.129883,2423.870117,364.540009,2618.459961,11274,1510.578003,7972.709961
2003-04-01,1022.630005,858.47998,8596.889648,3684.800049,8069.859863,2450.189941,368.690002,2635.040039,11592,1522.546021,7986.720215
2003-04-02,1063.459961,880.900024,8706.19043,3753.399902,8285.05957,2589.350098,376.299988,2743.879883,11872,1521.319946,8069.850098
2003-04-03,1064.060059,876.450012,8648.160156,3771.100098,8240.379883,2569.810059,375.220001,2788.689941,12006,1511.729004,8017.75
2003-04-04,1050.699951,878.849976,8822.450195,3814.399902,8277.150391,2654.070068,373.279999,2837.959961,12066,1521.128052,8074.120117
2003-04-07,1053.280029,879.929993,8962.209961,3935.800049,8300.410156,2808.939941,376.570007,2935.679932,12136,1515.131958,8249.980469
2003-04-08,1046.300049,878.289978,8806.660156,3868.800049,8298.919922,2767.790039,374.660004,2893.51001,11779,1520.551025,8131.410156
2003-04-09,1023.52002,865.98999,8636.849609,3861.399902,8197.94043,2734.100098,372.279999,2888.030029,11759,1543.67395,8057.609863
2003-04-10,1033.140015,871.580017,8625.719727,3803.300049,8221.330078,2697.100098,372.690002,2808.580078,11591,1551.180054,7980.120117
2003-04-11,1026.150024,868.299988,8645.650391,3808.100098,8203.410156,2733.949951,371.299988,2838.139893,11719,1576.859985,7816.490234
2003-04-14,1048.310059,885.22998,8533.549805,3849.399902,8351.099609,2776.780029,377.609985,2874.97998,11874,1616.072021,7752.100098
2003-04-15,1053.079956,890.809998,8632.099609,3916.899902,8402.360352,2834.120117,379.600006,2921.52002,12106,1631.469971,7838.830078
2003-04-16,1054.890015,879.909973,8675.139648,3854.899902,8257.610352,2824.679932,377.730011,2895.159912,12043,1606.23999,7879.490234
2003-04-17,1083.560059,893.580017,8579.139648,3889.199951,8337.650391,2899.780029,383.700012,2898.610107,12395,1613.604004,7821.899902
2003-04-22,1102.439941,911.369995,8571.910156,3917.699951,8484.990234,2960.959961,391.160004,2914.600098,12452,1568.692017,7790.459961
2003-04-23,1112.930054,919.02002,8519.599609,3966.5,8515.660156,2974.399902,394.970001,2962.669922,12394,1541.959961,7793.379883
2003-04-24,1108.119995,911.429993,8442.110352,3899,8440.040039,2891.620117,392.269989,2903.040039,12120,1503.589966,7854.569824
2003-04-25,1083.189941,898.809998,8409.009766,3870.199951,8306.349609,2838.22998,388.5,2866.73999,12126,1487.146973,7699.5
2003-04-28,1107.130005,914.840027,8435.040039,3940.300049,8471.610352,2953.919922,395.200012,2949.570068,12462,1537.69104,7607.879883
